Total Accesses:,7086622
Frames,Missees,Miss Rate
244, 6578965, 0.928364
245, 6580418, 0.928569
246, 6581794, 0.928763
247, 6583199, 0.928961
248, 6584586, 0.929157
249, 6586058, 0.929365
250, 6587465, 0.929563
251, 6588869, 0.929762
252, 6590291, 0.929962
253, 6591658, 0.930155
254, 6592989, 0.930343
255, 6594299, 0.930528
256, 6595628, 0.930715
257, 6596972, 0.930905
258, 6598354, 0.931100
259, 6599677, 0.931287
260, 6600978, 0.931470
261, 6602268, 0.931652
262, 6603557, 0.931834
263, 6604868, 0.932019
264, 6606295, 0.932221
265, 6607661, 0.932413
266, 6608963, 0.932597
267, 6610266, 0.932781
268, 6611593, 0.932968
269, 6612852, 0.933146
270, 6614182, 0.933334
271, 6615456, 0.933513
272, 6616745, 0.933695
273, 6618024, 0.933876
274, 6619284, 0.934053
275, 6620536, 0.934230
276, 6621864, 0.934418
277, 6623223, 0.934609
278, 6624509, 0.934791
279, 6625780, 0.934970
280, 6627032, 0.935147
281, 6628304, 0.935326
282, 6629561, 0.935504
283, 6630826, 0.935682
284, 6632082, 0.935859
285, 6633318, 0.936034
286, 6634518, 0.936203
287, 6635751, 0.936377
288, 6636988, 0.936552
289, 6638229, 0.936727
290, 6639450, 0.936899
291, 6640699, 0.937075
292, 6641919, 0.937248
293, 6643095, 0.937413
294, 6644261, 0.937578
295, 6645371, 0.937735
296, 6646504, 0.937895
297, 6647683, 0.938061
298, 6648819, 0.938221
299, 6649948, 0.938381
300, 6651061, 0.938538
301, 6652125, 0.938688
302, 6653210, 0.938841
303, 6654342, 0.939001
304, 6655480, 0.939161
305, 6656602, 0.939319
306, 6657701, 0.939475
307, 6658801, 0.939630
308, 6659926, 0.939789
309, 6661048, 0.939947
310, 6662147, 0.940102
311, 6663254, 0.940258
312, 6664344, 0.940412
313, 6665434, 0.940566
314, 6666524, 0.940720
315, 6667615, 0.940874
316, 6668702, 0.941027
317, 6669723, 0.941171
318, 6670785, 0.941321
319, 6671853, 0.941472
320, 6672928, 0.941623
321, 6673957, 0.941768
322, 6675049, 0.941923
323, 6676124, 0.942074
324, 6677164, 0.942221
325, 6678190, 0.942366
326, 6679257, 0.942516
327, 6680236, 0.942654
328, 6681248, 0.942797
329, 6682240, 0.942937
330, 6683283, 0.943084
331, 6684262, 0.943223
332, 6685272, 0.943365
333, 6686324, 0.943514
334, 6687315, 0.943653
335, 6688339, 0.943798
336, 6689374, 0.943944
337, 6690406, 0.944090
338, 6691385, 0.944228
339, 6692335, 0.944362
340, 6693322, 0.944501
341, 6694282, 0.944637
342, 6695296, 0.944780
343, 6696308, 0.944922
344, 6697274, 0.945059
345, 6698219, 0.945192
346, 6699214, 0.945332
347, 6700202, 0.945472
348, 6701202, 0.945613
349, 6702218, 0.945756
350, 6703209, 0.945896
351, 6704173, 0.946032
352, 6705157, 0.946171
353, 6706160, 0.946313
354, 6707132, 0.946450
355, 6708043, 0.946578
356, 6708980, 0.946711
357, 6709932, 0.946845
358, 6710872, 0.946978
359, 6711805, 0.947109
360, 6712732, 0.947240
361, 6713676, 0.947373
362, 6714529, 0.947494
363, 6715380, 0.947614
364, 6716288, 0.947742
365, 6717172, 0.947867
366, 6718036, 0.947988
367, 6719021, 0.948127
368, 6719973, 0.948262
369, 6720888, 0.948391
370, 6721716, 0.948508
371, 6722586, 0.948631
372, 6723502, 0.948760
373, 6724402, 0.948887
374, 6725326, 0.949017
375, 6726249, 0.949147
376, 6727127, 0.949271
377, 6727999, 0.949394
378, 6728834, 0.949512
379, 6729691, 0.949633
380, 6730617, 0.949764
381, 6731477, 0.949885
382, 6732433, 0.950020
383, 6733302, 0.950143
384, 6734132, 0.950260
385, 6734992, 0.950381
386, 6735877, 0.950506
387, 6736778, 0.950633
388, 6737599, 0.950749
389, 6738401, 0.950862
390, 6739259, 0.950983
391, 6740092, 0.951101
392, 6740913, 0.951217
393, 6741755, 0.951335
394, 6742577, 0.951451
395, 6743406, 0.951568
396, 6744264, 0.951690
397, 6745111, 0.951809
398, 6745920, 0.951923
399, 6746733, 0.952038
400, 6747538, 0.952152
401, 6748360, 0.952268
402, 6749192, 0.952385
403, 6750067, 0.952508
404, 6750864, 0.952621
405, 6751647, 0.952731
406, 6752402, 0.952838
407, 6753229, 0.952955
408, 6754015, 0.953066
409, 6754783, 0.953174
410, 6755577, 0.953286
411, 6756381, 0.953399
412, 6757214, 0.953517
413, 6758072, 0.953638
414, 6758895, 0.953754
415, 6759691, 0.953866
416, 6760486, 0.953979
417, 6761311, 0.954095
418, 6762144, 0.954213
419, 6762971, 0.954329
420, 6763749, 0.954439
421, 6764547, 0.954552
422, 6765395, 0.954671
423, 6766181, 0.954782
424, 6766974, 0.954894
425, 6767723, 0.955000
426, 6768452, 0.955103
427, 6769249, 0.955215
428, 6770005, 0.955322
429, 6770771, 0.955430
430, 6771535, 0.955538
431, 6772286, 0.955644
432, 6773076, 0.955755
433, 6773777, 0.955854
434, 6774586, 0.955968
435, 6775294, 0.956068
436, 6776050, 0.956175
437, 6776772, 0.956277
438, 6777499, 0.956379
439, 6778248, 0.956485
440, 6778925, 0.956581
441, 6779665, 0.956685
442, 6780406, 0.956790
443, 6781139, 0.956893
444, 6781807, 0.956987
445, 6782521, 0.957088
446, 6783252, 0.957191
447, 6783956, 0.957291
448, 6784615, 0.957384
449, 6785362, 0.957489
450, 6786065, 0.957588
451, 6786798, 0.957692
452, 6787531, 0.957795
453, 6788231, 0.957894
454, 6788960, 0.957997
455, 6789632, 0.958091
456, 6790320, 0.958189
457, 6791027, 0.958288
458, 6791728, 0.958387
459, 6792432, 0.958487
460, 6793104, 0.958581
461, 6793749, 0.958672
462, 6794407, 0.958765
463, 6795079, 0.958860
464, 6795757, 0.958956
465, 6796429, 0.959051
466, 6797120, 0.959148
467, 6797734, 0.959235
468, 6798415, 0.959331
469, 6799148, 0.959434
470, 6799837, 0.959531
471, 6800506, 0.959626
472, 6801124, 0.959713
473, 6801881, 0.959820
474, 6802557, 0.959915
475, 6803278, 0.960017
476, 6803981, 0.960116
477, 6804599, 0.960203
478, 6805279, 0.960299
479, 6805917, 0.960389
480, 6806583, 0.960483
481, 6807243, 0.960577
482, 6807911, 0.960671
483, 6808569, 0.960764
484, 6809214, 0.960855
485, 6809887, 0.960950
486, 6810526, 0.961040
487, 6811195, 0.961134
488, 6811831, 0.961224
489, 6812453, 0.961312
490, 6813096, 0.961402
491, 6813743, 0.961494
492, 6814366, 0.961582
493, 6814995, 0.961670
494, 6815635, 0.961761
495, 6816252, 0.961848
496, 6816909, 0.961941
497, 6817542, 0.962030
498, 6818160, 0.962117
499, 6818756, 0.962201
500, 6819368, 0.962288
501, 6820030, 0.962381
502, 6820647, 0.962468
503, 6821230, 0.962550
504, 6821836, 0.962636
505, 6822422, 0.962718
506, 6822986, 0.962798
507, 6823568, 0.962880
508, 6824133, 0.962960
509, 6824695, 0.963039
510, 6825245, 0.963117
511, 6825789, 0.963194
512, 6826330, 0.963270
513, 6826872, 0.963346
514, 6827438, 0.963426
515, 6827997, 0.963505
516, 6828545, 0.963583
517, 6829095, 0.963660
518, 6829608, 0.963733
519, 6830154, 0.963810
520, 6830709, 0.963888
521, 6831250, 0.963964
522, 6831794, 0.964041
523, 6832375, 0.964123
524, 6832974, 0.964207
525, 6833499, 0.964282
526, 6834077, 0.964363
527, 6834582, 0.964434
528, 6835133, 0.964512
529, 6835667, 0.964588
530, 6836174, 0.964659
531, 6836693, 0.964732
532, 6837218, 0.964806
533, 6837734, 0.964879
534, 6838284, 0.964957
535, 6838867, 0.965039
536, 6839399, 0.965114
537, 6839879, 0.965182
538, 6840402, 0.965256
539, 6840957, 0.965334
540, 6841509, 0.965412
541, 6842023, 0.965484
542, 6842526, 0.965555
543, 6843050, 0.965629
544, 6843586, 0.965705
545, 6844114, 0.965779
546, 6844643, 0.965854
547, 6845241, 0.965938
548, 6845800, 0.966017
549, 6846301, 0.966088
550, 6846864, 0.966168
551, 6847383, 0.966241
552, 6847872, 0.966310
553, 6848396, 0.966384
554, 6848934, 0.966460
555, 6849420, 0.966528
556, 6849930, 0.966600
557, 6850448, 0.966673
558, 6850988, 0.966749
559, 6851536, 0.966827
560, 6852040, 0.966898
561, 6852508, 0.966964
562, 6853032, 0.967038
563, 6853560, 0.967112
564, 6854056, 0.967182
565, 6854506, 0.967246
566, 6854963, 0.967310
567, 6855420, 0.967375
568, 6855912, 0.967444
569, 6856431, 0.967518
570, 6856962, 0.967592
571, 6857472, 0.967664
572, 6857958, 0.967733
573, 6858458, 0.967804
574, 6858950, 0.967873
575, 6859404, 0.967937
576, 6859872, 0.968003
577, 6860334, 0.968068
578, 6860816, 0.968136
579, 6861298, 0.968204
580, 6861769, 0.968271
581, 6862262, 0.968340
582, 6862737, 0.968407
583, 6863194, 0.968472
584, 6863691, 0.968542
585, 6864160, 0.968608
586, 6864633, 0.968675
587, 6865103, 0.968741
588, 6865566, 0.968807
589, 6866054, 0.968875
590, 6866546, 0.968945
591, 6866997, 0.969009
592, 6867452, 0.969073
593, 6867913, 0.969138
594, 6868359, 0.969201
595, 6868851, 0.969270
596, 6869283, 0.969331
597, 6869751, 0.969397
598, 6870187, 0.969459
599, 6870657, 0.969525
600, 6871125, 0.969591
601, 6871599, 0.969658
602, 6872060, 0.969723
603, 6872491, 0.969784
604, 6872946, 0.969848
605, 6873413, 0.969914
606, 6873863, 0.969977
607, 6874333, 0.970044
608, 6874804, 0.970110
609, 6875241, 0.970172
610, 6875711, 0.970238
611, 6876163, 0.970302
612, 6876624, 0.970367
613, 6877102, 0.970434
614, 6877553, 0.970498
615, 6877984, 0.970559
616, 6878408, 0.970619
617, 6878854, 0.970682
618, 6879285, 0.970742
619, 6879679, 0.970798
620, 6880073, 0.970854
621, 6880496, 0.970913
622, 6880910, 0.970972
