Total Accesses:,7086622
Frames,Missees,Miss Rate
0, 96554, 0.013625
1, 1306990, 0.184431
2, 2937944, 0.414576
3, 3260833, 0.460139
4, 3423207, 0.483052
5, 3555075, 0.501660
6, 3651552, 0.515274
7, 3767749, 0.531671
8, 3956986, 0.558374
9, 4195132, 0.591979
10, 4420945, 0.623844
11, 4599122, 0.648986
12, 4713193, 0.665083
13, 4808552, 0.678539
14, 4909231, 0.692746
15, 5012365, 0.707300
16, 5107396, 0.720710
17, 5194067, 0.732940
18, 5276039, 0.744507
19, 5357956, 0.756066
20, 5438275, 0.767400
21, 5515027, 0.778231
22, 5584889, 0.788089
23, 5646808, 0.796826
24, 5699006, 0.804192
25, 5743305, 0.810443
26, 5780802, 0.815734
27, 5813143, 0.820298
28, 5840674, 0.824183
29, 5864670, 0.827569
30, 5886392, 0.830634
31, 5905599, 0.833345
32, 5923119, 0.835817
33, 5939359, 0.838109
34, 5954604, 0.840260
35, 5968984, 0.842289
36, 5982735, 0.844229
37, 5995950, 0.846094
38, 6008771, 0.847903
39, 6020940, 0.849621
40, 6032884, 0.851306
41, 6044389, 0.852930
42, 6055622, 0.854515
43, 6066539, 0.856055
44, 6077200, 0.857559
45, 6087699, 0.859041
46, 6097818, 0.860469
47, 6107791, 0.861876
48, 6117500, 0.863246
49, 6126999, 0.864587
50, 6136312, 0.865901
51, 6145461, 0.867192
52, 6154340, 0.868445
53, 6163204, 0.869696
54, 6171965, 0.870932
55, 6180529, 0.872140
56, 6188910, 0.873323
57, 6197093, 0.874478
58, 6205145, 0.875614
59, 6213111, 0.876738
60, 6220909, 0.877838
61, 6228714, 0.878940
62, 6236500, 0.880038
63, 6243902, 0.881083
64, 6251195, 0.882112
65, 6258611, 0.883159
66, 6266017, 0.884204
67, 6273300, 0.885231
68, 6280372, 0.886229
69, 6287206, 0.887194
70, 6293967, 0.888148
71, 6300590, 0.889082
72, 6307080, 0.889998
73, 6313584, 0.890916
74, 6319945, 0.891813
75, 6326145, 0.892688
76, 6332092, 0.893528
77, 6338115, 0.894377
78, 6343979, 0.895205
79, 6349600, 0.895998
80, 6355095, 0.896774
81, 6360667, 0.897560
82, 6366187, 0.898339
83, 6371542, 0.899094
84, 6376782, 0.899834
85, 6381934, 0.900561
86, 6386961, 0.901270
87, 6391905, 0.901968
88, 6396750, 0.902652
89, 6401548, 0.903329
90, 6406294, 0.903998
91, 6410980, 0.904660
92, 6415614, 0.905313
93, 6420247, 0.905967
94, 6424713, 0.906597
95, 6429125, 0.907220
96, 6433530, 0.907842
97, 6437895, 0.908458
98, 6442257, 0.909073
99, 6446493, 0.909671
100, 6450611, 0.910252
101, 6454757, 0.910837
102, 6458910, 0.911423
103, 6462988, 0.911998
104, 6467117, 0.912581
105, 6470963, 0.913124
106, 6474952, 0.913687
107, 6478835, 0.914235
108, 6482554, 0.914759
109, 6486287, 0.915286
110, 6489956, 0.915804
111, 6493482, 0.916301
112, 6497082, 0.916809
113, 6500715, 0.917322
114, 6504211, 0.917815
115, 6507703, 0.918308
116, 6511055, 0.918781
117, 6514374, 0.919250
118, 6517662, 0.919714
119, 6521013, 0.920186
120, 6524220, 0.920639
121, 6527485, 0.921100
122, 6530685, 0.921551
123, 6533861, 0.921999
124, 6537031, 0.922447
125, 6540114, 0.922882
126, 6543216, 0.923319
127, 6546303, 0.923755
128, 6549255, 0.924172
129, 6552234, 0.924592
130, 6555230, 0.925015
131, 6558132, 0.925424
132, 6561045, 0.925835
133, 6563972, 0.926248
134, 6566825, 0.926651
135, 6569680, 0.927054
136, 6572368, 0.927433
137, 6575129, 0.927823
138, 6577834, 0.928204
139, 6580550, 0.928588
140, 6583297, 0.928975
141, 6585935, 0.929348
142, 6588534, 0.929714
143, 6591075, 0.930073
144, 6593664, 0.930438
145, 6596154, 0.930790
146, 6598637, 0.931140
147, 6601132, 0.931492
148, 6603663, 0.931849
149, 6606098, 0.932193
150, 6608531, 0.932536
151, 6610963, 0.932879
152, 6613307, 0.933210
153, 6615627, 0.933537
154, 6617998, 0.933872
155, 6620282, 0.934194
156, 6622471, 0.934503
157, 6624691, 0.934816
158, 6626944, 0.935134
159, 6629125, 0.935442
160, 6631404, 0.935764
161, 6633509, 0.936061
162, 6635646, 0.936362
163, 6637799, 0.936666
164, 6639889, 0.936961
165, 6641952, 0.937252
166, 6644019, 0.937544
167, 6646053, 0.937831
168, 6648126, 0.938123
169, 6650257, 0.938424
170, 6652277, 0.938709
171, 6654254, 0.938988
172, 6656287, 0.939275
173, 6658351, 0.939566
174, 6660289, 0.939840
175, 6662226, 0.940113
176, 6664223, 0.940395
177, 6666150, 0.940667
178, 6668012, 0.940930
179, 6669888, 0.941194
180, 6671811, 0.941466
181, 6673690, 0.941731
182, 6675571, 0.941996
183, 6677446, 0.942261
184, 6679355, 0.942530
185, 6681141, 0.942782
186, 6682914, 0.943032
187, 6684634, 0.943275
188, 6686416, 0.943527
189, 6688241, 0.943784
190, 6690012, 0.944034
191, 6691783, 0.944284
192, 6693455, 0.944520
193, 6695221, 0.944769
194, 6696892, 0.945005
195, 6698576, 0.945242
196, 6700213, 0.945473
197, 6701854, 0.945705
198, 6703414, 0.945925
199, 6704992, 0.946148
200, 6706647, 0.946381
201, 6708315, 0.946617
202, 6709893, 0.946839
203, 6711487, 0.947064
204, 6713141, 0.947298
205, 6714744, 0.947524
206, 6716296, 0.947743
207, 6717821, 0.947958
208, 6719382, 0.948178
209, 6720958, 0.948401
210, 6722431, 0.948609
211, 6723854, 0.948809
212, 6725345, 0.949020
213, 6726777, 0.949222
214, 6728288, 0.949435
215, 6729746, 0.949641
216, 6731195, 0.949845
217, 6732581, 0.950041
218, 6734085, 0.950253
219, 6735540, 0.950458
220, 6737026, 0.950668
221, 6738473, 0.950872
222, 6739887, 0.951072
223, 6741355, 0.951279
224, 6742795, 0.951482
225, 6744185, 0.951678
226, 6745557, 0.951872
227, 6746944, 0.952068
228, 6748319, 0.952262
229, 6749701, 0.952457
230, 6751124, 0.952658
231, 6752517, 0.952854
232, 6753871, 0.953045
233, 6755234, 0.953238
234, 6756573, 0.953426
235, 6758003, 0.953628
236, 6759300, 0.953811
237, 6760667, 0.954004
238, 6761988, 0.954191
239, 6763300, 0.954376
240, 6764653, 0.954567
241, 6765933, 0.954747
